Type	Filename	Filename with path	Line	Column	Column(0 indexed)	Message level	Message number	Message number (4 digits)	Message text	Message help file	Verbose text	Rule	Group id
++  WARNING ++	manager.h	C:\Users\vaprti\vector\github\PointOfSales_v2\CurrentRelease\order_entry\inc\manager.h	12	0	4294967295	1	5209	5209	 Use of basic type 'float'.	C:\Vector\tools\PRQA\doc-en_US\messages\5209.html		Dir-4.6	M3CM-3
++  WARNING ++	manager.h	C:\Users\vaprti\vector\github\PointOfSales_v2\CurrentRelease\order_entry\inc\manager.h	15	0	4294967295	1	5209	5209	 Use of basic type 'int'.	C:\Vector\tools\PRQA\doc-en_US\messages\5209.html		Dir-4.6	M3CM-3
++  WARNING ++	manager.h	C:\Users\vaprti\vector\github\PointOfSales_v2\CurrentRelease\order_entry\inc\manager.h	17	7	6	1	914	0914	 [U] Source file does not end with a newline character.	C:\vector\tools\PRQA\PRQA-Framework-2.2.0\components\qac-9.3.1\doc-en_US\messages\0914.html		Rule-1.3	M3CM-2
++  WARNING ++	pos_driver.c	C:\Users\vaprti\vector\github\PointOfSales_v2\CurrentRelease\main\pos_driver.c	24	10	9	0	1599	1599	 Included from here.			CMN-0.5	CMN-0
++  WARNING ++	waiting_list.h	C:\Users\vaprti\vector\github\PointOfSales_v2\CurrentRelease\order_entry\inc\waiting_list.h	2	2	1	1	603	0603	 [U] The macro identifier '__WAITING_LIST_H' is reserved.	C:\vector\tools\PRQA\PRQA-Framework-2.2.0\components\qac-9.3.1\doc-en_US\messages\0603.html		Rule-1.3,Rule-21.1	M3CM-2,M3CM-2
++  WARNING ++	waiting_list.c	C:\Users\vaprti\vector\github\PointOfSales_v2\CurrentRelease\order_entry\src\waiting_list.c	31	10	9	0	1599	1599	 Included from here.			CMN-0.5	CMN-0
++  WARNING ++	waiting_list.h	C:\Users\vaprti\vector\github\PointOfSales_v2\CurrentRelease\order_entry\inc\waiting_list.h	2	9	8	1	602	0602	 [U] The identifier '__WAITING_LIST_H' is reserved for use by the library.	C:\vector\tools\PRQA\PRQA-Framework-2.2.0\components\qac-9.3.1\doc-en_US\messages\0602.html		Rule-1.3,Rule-21.2	M3CM-2,M3CM-2
++  WARNING ++	waiting_list.c	C:\Users\vaprti\vector\github\PointOfSales_v2\CurrentRelease\order_entry\src\waiting_list.c	31	10	9	0	1599	1599	 Included from here.			CMN-0.5	CMN-0
++  WARNING ++	waiting_list.h	C:\Users\vaprti\vector\github\PointOfSales_v2\CurrentRelease\order_entry\inc\waiting_list.h	8	7	6	1	914	0914	 [U] Source file does not end with a newline character.	C:\vector\tools\PRQA\PRQA-Framework-2.2.0\components\qac-9.3.1\doc-en_US\messages\0914.html		Rule-1.3	M3CM-2
++  WARNING ++	waiting_list.c	C:\Users\vaprti\vector\github\PointOfSales_v2\CurrentRelease\order_entry\src\waiting_list.c	31	10	9	0	1599	1599	 Included from here.			CMN-0.5	CMN-0
++  WARNING ++	manager.c	C:\Users\vaprti\vector\github\PointOfSales_v2\CurrentRelease\order_entry\src\manager.c	35	1	0	1	857	0857	 [L] Number of macro definitions exceeds 1024 - program does not conform strictly to ISO:C90.	C:\vector\tools\PRQA\PRQA-Framework-2.2.0\components\qac-9.3.1\doc-en_US\messages\0857.html		Dir-1.1	M3CM-2
++  WARNING ++	manager.c	C:\Users\vaprti\vector\github\PointOfSales_v2\CurrentRelease\order_entry\src\manager.c	51	0	4294967295	1	5209	5209	 Use of basic type 'unsigned int'.	C:\Vector\tools\PRQA\doc-en_US\messages\5209.html		Dir-4.6	M3CM-3
++  WARNING ++	manager.c	C:\Users\vaprti\vector\github\PointOfSales_v2\CurrentRelease\order_entry\src\manager.c	52	0	4294967295	1	5209	5209	 Use of basic type 'unsigned int'.	C:\Vector\tools\PRQA\doc-en_US\messages\5209.html		Dir-4.6	M3CM-3
++  WARNING ++	manager.c	C:\Users\vaprti\vector\github\PointOfSales_v2\CurrentRelease\order_entry\src\manager.c	68	6	5	1	3408	3408	 'Add_Included_Dessert' has external linkage and is being defined without any previous declaration.	C:\vector\tools\PRQA\PRQA-Framework-2.2.0\components\qac-9.3.1\doc-en_US\messages\3408.html		Rule-8.4	M3CM-2
++  WARNING ++	manager.c	C:\Users\vaprti\vector\github\PointOfSales_v2\CurrentRelease\order_entry\src\manager.c	68	6	5	1	2889	2889	 This function has more than one 'return' path.	C:\vector\tools\PRQA\PRQA-Framework-2.2.0\components\qac-9.3.1\doc-en_US\messages\2889.html		Rule-15.5	M3CM-3
++  WARNING ++	manager.c	C:\Users\vaprti\vector\github\PointOfSales_v2\CurrentRelease\order_entry\src\manager.c	88	1	0	0	1572	1572	 Return statement here.			CMN-0.5	CMN-0
++  WARNING ++	manager.c	C:\Users\vaprti\vector\github\PointOfSales_v2\CurrentRelease\order_entry\src\manager.c	71	27	26	0	1572	1572	 Return statement here.			CMN-0.5	CMN-0
++  WARNING ++	manager.c	C:\Users\vaprti\vector\github\PointOfSales_v2\CurrentRelease\order_entry\src\manager.c	71	16	15	1	3004	3004	 This integral constant expression is being interpreted as a NULL pointer constant.	C:\vector\tools\PRQA\PRQA-Framework-2.2.0\components\qac-9.3.1\doc-en_US\messages\3004.html		Rule-11.9	M3CM-2
++  WARNING ++	manager.c	C:\Users\vaprti\vector\github\PointOfSales_v2\CurrentRelease\order_entry\src\manager.c	71	21	20	1	2214	2214	 Body of control statement is on the same line and is not enclosed within braces.	C:\vector\tools\PRQA\PRQA-Framework-2.2.0\components\qac-9.3.1\doc-en_US\messages\2214.html		Rule-15.6	M3CM-2
++  WARNING ++	manager.c	C:\Users\vaprti\vector\github\PointOfSales_v2\CurrentRelease\order_entry\src\manager.c	74	29	28	1	3397	3397	 Extra parentheses recommended. A binary operation is the operand of a binary operator with different precedence.	C:\vector\tools\PRQA\PRQA-Framework-2.2.0\components\qac-9.3.1\doc-en_US\messages\3397.html		Rule-12.1	M3CM-3
++  WARNING ++	manager.c	C:\Users\vaprti\vector\github\PointOfSales_v2\CurrentRelease\order_entry\src\manager.c	74	29	28	1	3390	3390	 Expression is equivalent to: "(((Order->Entree) == STEAK) && ((Order->Salad) == CAESAR)) && ((Order->Beverage) == MIXED_DRINK)"	C:\vector\tools\PRQA\PRQA-Framework-2.2.0\components\qac-9.3.1\doc-en_US\messages\3390.html		CMN-0.5	CMN-0
++  WARNING ++	manager.c	C:\Users\vaprti\vector\github\PointOfSales_v2\CurrentRelease\order_entry\src\manager.c	82	8	7	1	2004	2004	 No concluding 'else' exists in this 'if'-'else'-'if' statement.	C:\vector\tools\PRQA\PRQA-Framework-2.2.0\components\qac-9.3.1\doc-en_US\messages\2004.html		Rule-15.7	M3CM-2
++  WARNING ++	manager.c	C:\Users\vaprti\vector\github\PointOfSales_v2\CurrentRelease\order_entry\src\manager.c	82	36	35	1	3397	3397	 Extra parentheses recommended. A binary operation is the operand of a binary operator with different precedence.	C:\vector\tools\PRQA\PRQA-Framework-2.2.0\components\qac-9.3.1\doc-en_US\messages\3397.html		Rule-12.1	M3CM-3
++  WARNING ++	manager.c	C:\Users\vaprti\vector\github\PointOfSales_v2\CurrentRelease\order_entry\src\manager.c	82	36	35	1	3390	3390	 Expression is equivalent to: "(((Order->Entree) == LOBSTER) && ((Order->Salad) == GREEN)) && ((Order->Beverage) == WINE)"	C:\vector\tools\PRQA\PRQA-Framework-2.2.0\components\qac-9.3.1\doc-en_US\messages\3390.html		CMN-0.5	CMN-0
++  WARNING ++	manager.c	C:\Users\vaprti\vector\github\PointOfSales_v2\CurrentRelease\order_entry\src\manager.c	105	0	4294967295	1	5209	5209	 Use of basic type 'int'.	C:\Vector\tools\PRQA\doc-en_US\messages\5209.html		Dir-4.6	M3CM-3
++  WARNING ++	manager.c	C:\Users\vaprti\vector\github\PointOfSales_v2\CurrentRelease\order_entry\src\manager.c	105	5	4	1	3408	3408	 'Place_Order' has external linkage and is being defined without any previous declaration.	C:\vector\tools\PRQA\PRQA-Framework-2.2.0\components\qac-9.3.1\doc-en_US\messages\3408.html		Rule-8.4	M3CM-2
++  WARNING ++	manager.c	C:\Users\vaprti\vector\github\PointOfSales_v2\CurrentRelease\order_entry\src\manager.c	110	39	38	1	1031	1031	 [C99] Initializer for 'struct', 'union' or array type is not a constant expression.	C:\vector\tools\PRQA\PRQA-Framework-2.2.0\components\qac-9.3.1\doc-en_US\messages\1031.html		Dir-1.1	M3CM-2
++  WARNING ++	manager.c	C:\Users\vaprti\vector\github\PointOfSales_v2\CurrentRelease\order_entry\src\manager.c	110	50	49	1	4443	4443	 A non-constant expression of 'essentially unsigned' type (unsigned short) is being converted to a wider signed type, 'int' on assignment.	C:\vector\tools\PRQA\PRQA-Framework-2.2.0\components\qac-9.3.1\doc-en_US\messages\4443.html		Rule-10.3	M3CM-2
++  WARNING ++	manager.c	C:\Users\vaprti\vector\github\PointOfSales_v2\CurrentRelease\order_entry\src\manager.c	114	59	58	1	1860	1860	 The operands of this arithmetic operator are of different 'essential signedness' but will generate a result of type 'signed int'.	C:\vector\tools\PRQA\PRQA-Framework-2.2.0\components\qac-9.3.1\doc-en_US\messages\1860.html		Rule-10.4	M3CM-2
++  WARNING ++	manager.c	C:\Users\vaprti\vector\github\PointOfSales_v2\CurrentRelease\order_entry\src\manager.c	129	56	55	1	1800	1800	 The right-hand operand (essential type: 'signed char') will be implicitly converted to a floating type, 'float', in this arithmetic operation.	C:\vector\tools\PRQA\PRQA-Framework-2.2.0\components\qac-9.3.1\doc-en_US\messages\1800.html		Rule-10.4	M3CM-2
++  WARNING ++	manager.c	C:\Users\vaprti\vector\github\PointOfSales_v2\CurrentRelease\order_entry\src\manager.c	132	56	55	1	1800	1800	 The right-hand operand (essential type: 'signed char') will be implicitly converted to a floating type, 'float', in this arithmetic operation.	C:\vector\tools\PRQA\PRQA-Framework-2.2.0\components\qac-9.3.1\doc-en_US\messages\1800.html		Rule-10.4	M3CM-2
++  WARNING ++	manager.c	C:\Users\vaprti\vector\github\PointOfSales_v2\CurrentRelease\order_entry\src\manager.c	135	56	55	1	1800	1800	 The right-hand operand (essential type: 'signed char') will be implicitly converted to a floating type, 'float', in this arithmetic operation.	C:\vector\tools\PRQA\PRQA-Framework-2.2.0\components\qac-9.3.1\doc-en_US\messages\1800.html		Rule-10.4	M3CM-2
++  WARNING ++	manager.c	C:\Users\vaprti\vector\github\PointOfSales_v2\CurrentRelease\order_entry\src\manager.c	138	56	55	1	1800	1800	 The right-hand operand (essential type: 'signed char') will be implicitly converted to a floating type, 'float', in this arithmetic operation.	C:\vector\tools\PRQA\PRQA-Framework-2.2.0\components\qac-9.3.1\doc-en_US\messages\1800.html		Rule-10.4	M3CM-2
++  WARNING ++	manager.c	C:\Users\vaprti\vector\github\PointOfSales_v2\CurrentRelease\order_entry\src\manager.c	140	5	4	1	2016	2016	 This 'switch' statement 'default' clause is empty.	C:\vector\tools\PRQA\PRQA-Framework-2.2.0\components\qac-9.3.1\doc-en_US\messages\2016.html		Rule-16.4	M3CM-2
++  WARNING ++	manager.c	C:\Users\vaprti\vector\github\PointOfSales_v2\CurrentRelease\order_entry\src\manager.c	145	26	25	1	4462	4462	 A non-constant expression of 'essentially floating' type (double) is being converted to narrower floating type, 'float' on assignment.	C:\vector\tools\PRQA\PRQA-Framework-2.2.0\components\qac-9.3.1\doc-en_US\messages\4462.html		Rule-10.3	M3CM-2
++  WARNING ++	manager.c	C:\Users\vaprti\vector\github\PointOfSales_v2\CurrentRelease\order_entry\src\manager.c	148	17	16	1	4443	4443	 A non-constant expression of 'essentially unsigned' type (unsigned short) is being converted to a wider signed type, 'int' on assignment.	C:\vector\tools\PRQA\PRQA-Framework-2.2.0\components\qac-9.3.1\doc-en_US\messages\4443.html		Rule-10.3	M3CM-2
++  WARNING ++	manager.c	C:\Users\vaprti\vector\github\PointOfSales_v2\CurrentRelease\order_entry\src\manager.c	164	0	4294967295	1	5209	5209	 Use of basic type 'int'.	C:\Vector\tools\PRQA\doc-en_US\messages\5209.html		Dir-4.6	M3CM-3
++  WARNING ++	manager.c	C:\Users\vaprti\vector\github\PointOfSales_v2\CurrentRelease\order_entry\src\manager.c	164	5	4	1	2889	2889	 This function has more than one 'return' path.	C:\vector\tools\PRQA\PRQA-Framework-2.2.0\components\qac-9.3.1\doc-en_US\messages\2889.html		Rule-15.5	M3CM-3
++  WARNING ++	manager.c	C:\Users\vaprti\vector\github\PointOfSales_v2\CurrentRelease\order_entry\src\manager.c	179	10	9	0	1572	1572	 Return statement here.			CMN-0.5	CMN-0
++  WARNING ++	manager.c	C:\Users\vaprti\vector\github\PointOfSales_v2\CurrentRelease\order_entry\src\manager.c	172	12	11	0	1572	1572	 Return statement here.			CMN-0.5	CMN-0
++  WARNING ++	manager.c	C:\Users\vaprti\vector\github\PointOfSales_v2\CurrentRelease\order_entry\src\manager.c	164	5	4	1	3408	3408	 'Clear_Table' has external linkage and is being defined without any previous declaration.	C:\vector\tools\PRQA\PRQA-Framework-2.2.0\components\qac-9.3.1\doc-en_US\messages\3408.html		Rule-8.4	M3CM-2
++  WARNING ++	manager.c	C:\Users\vaprti\vector\github\PointOfSales_v2\CurrentRelease\order_entry\src\manager.c	167	39	38	1	1031	1031	 [C99] Initializer for 'struct', 'union' or array type is not a constant expression.	C:\vector\tools\PRQA\PRQA-Framework-2.2.0\components\qac-9.3.1\doc-en_US\messages\1031.html		Dir-1.1	M3CM-2
++  WARNING ++	manager.c	C:\Users\vaprti\vector\github\PointOfSales_v2\CurrentRelease\order_entry\src\manager.c	167	50	49	1	4443	4443	 A non-constant expression of 'essentially unsigned' type (unsigned short) is being converted to a wider signed type, 'int' on assignment.	C:\vector\tools\PRQA\PRQA-Framework-2.2.0\components\qac-9.3.1\doc-en_US\messages\4443.html		Rule-10.3	M3CM-2
++  WARNING ++	manager.c	C:\Users\vaprti\vector\github\PointOfSales_v2\CurrentRelease\order_entry\src\manager.c	170	8	7	1	4528	4528	 An expression of 'essentially enum' type (boolean) is being used as the  operand of this logical operator (!).	C:\vector\tools\PRQA\PRQA-Framework-2.2.0\components\qac-9.3.1\doc-en_US\messages\4528.html		Rule-10.1	M3CM-2
++  WARNING ++	manager.c	C:\Users\vaprti\vector\github\PointOfSales_v2\CurrentRelease\order_entry\src\manager.c	176	17	16	1	4443	4443	 A non-constant expression of 'essentially unsigned' type (unsigned short) is being converted to a wider signed type, 'int' on assignment.	C:\vector\tools\PRQA\PRQA-Framework-2.2.0\components\qac-9.3.1\doc-en_US\messages\4443.html		Rule-10.3	M3CM-2
++  WARNING ++	manager.c	C:\Users\vaprti\vector\github\PointOfSales_v2\CurrentRelease\order_entry\src\manager.c	194	0	4294967295	1	5209	5209	 Use of basic type 'float'.	C:\Vector\tools\PRQA\doc-en_US\messages\5209.html		Dir-4.6	M3CM-3
++  WARNING ++	manager.c	C:\Users\vaprti\vector\github\PointOfSales_v2\CurrentRelease\order_entry\src\manager.c	194	7	6	1	3408	3408	 'Get_Check_Total' has external linkage and is being defined without any previous declaration.	C:\vector\tools\PRQA\PRQA-Framework-2.2.0\components\qac-9.3.1\doc-en_US\messages\3408.html		Rule-8.4	M3CM-2
++  WARNING ++	manager.c	C:\Users\vaprti\vector\github\PointOfSales_v2\CurrentRelease\order_entry\src\manager.c	197	22	21	1	4443	4443	 A non-constant expression of 'essentially unsigned' type (unsigned short) is being converted to a wider signed type, 'int' on assignment.	C:\vector\tools\PRQA\PRQA-Framework-2.2.0\components\qac-9.3.1\doc-en_US\messages\4443.html		Rule-10.3	M3CM-2
++  WARNING ++	manager.c	C:\Users\vaprti\vector\github\PointOfSales_v2\CurrentRelease\order_entry\src\manager.c	216	0	4294967295	1	5209	5209	 Use of basic type 'int'.	C:\Vector\tools\PRQA\doc-en_US\messages\5209.html		Dir-4.6	M3CM-3
++  WARNING ++	manager.c	C:\Users\vaprti\vector\github\PointOfSales_v2\CurrentRelease\order_entry\src\manager.c	216	5	4	1	3408	3408	 'Pay_The_Bill' has external linkage and is being defined without any previous declaration.	C:\vector\tools\PRQA\PRQA-Framework-2.2.0\components\qac-9.3.1\doc-en_US\messages\3408.html		Rule-8.4	M3CM-2
++  WARNING ++	manager.c	C:\Users\vaprti\vector\github\PointOfSales_v2\CurrentRelease\order_entry\src\manager.c	216	5	4	1	2889	2889	 This function has more than one 'return' path.	C:\vector\tools\PRQA\PRQA-Framework-2.2.0\components\qac-9.3.1\doc-en_US\messages\2889.html		Rule-15.5	M3CM-3
++  WARNING ++	manager.c	C:\Users\vaprti\vector\github\PointOfSales_v2\CurrentRelease\order_entry\src\manager.c	238	10	9	0	1572	1572	 Return statement here.			CMN-0.5	CMN-0
++  WARNING ++	manager.c	C:\Users\vaprti\vector\github\PointOfSales_v2\CurrentRelease\order_entry\src\manager.c	234	18	17	0	1572	1572	 Return statement here.			CMN-0.5	CMN-0
++  WARNING ++	manager.c	C:\Users\vaprti\vector\github\PointOfSales_v2\CurrentRelease\order_entry\src\manager.c	219	39	38	1	1031	1031	 [C99] Initializer for 'struct', 'union' or array type is not a constant expression.	C:\vector\tools\PRQA\PRQA-Framework-2.2.0\components\qac-9.3.1\doc-en_US\messages\1031.html		Dir-1.1	M3CM-2
++  WARNING ++	manager.c	C:\Users\vaprti\vector\github\PointOfSales_v2\CurrentRelease\order_entry\src\manager.c	228	34	33	1	1298	1298	 An integer constant of 'essentially signed' type is being converted to floating type on assignment.	C:\vector\tools\PRQA\PRQA-Framework-2.2.0\components\qac-9.3.1\doc-en_US\messages\1298.html		Rule-10.3	M3CM-2
++  WARNING ++	waiting_list.c	C:\Users\vaprti\vector\github\PointOfSales_v2\CurrentRelease\order_entry\src\waiting_list.c	25	1	0	1	857	0857	 [L] Number of macro definitions exceeds 1024 - program does not conform strictly to ISO:C90.	C:\vector\tools\PRQA\PRQA-Framework-2.2.0\components\qac-9.3.1\doc-en_US\messages\0857.html		Dir-1.1	M3CM-2
++  WARNING ++	waiting_list.c	C:\Users\vaprti\vector\github\PointOfSales_v2\CurrentRelease\order_entry\src\waiting_list.c	40	0	4294967295	1	5209	5209	 Use of basic type 'unsigned int'.	C:\Vector\tools\PRQA\doc-en_US\messages\5209.html		Dir-4.6	M3CM-3
++  WARNING ++	waiting_list.c	C:\Users\vaprti\vector\github\PointOfSales_v2\CurrentRelease\order_entry\src\waiting_list.c	40	21	20	1	3218	3218	 File scope static, 'WaitingListSize', is only accessed in one function.	C:\vector\tools\PRQA\PRQA-Framework-2.2.0\components\qac-9.3.1\doc-en_US\messages\3218.html		Rule-8.9	M3CM-3
++  WARNING ++	waiting_list.c	C:\Users\vaprti\vector\github\PointOfSales_v2\CurrentRelease\order_entry\src\waiting_list.c	41	0	4294967295	1	5209	5209	 Use of basic type 'unsigned int'.	C:\Vector\tools\PRQA\doc-en_US\messages\5209.html		Dir-4.6	M3CM-3
++  WARNING ++	waiting_list.c	C:\Users\vaprti\vector\github\PointOfSales_v2\CurrentRelease\order_entry\src\waiting_list.c	41	21	20	1	3218	3218	 File scope static, 'WaitingListIndex', is only accessed in one function.	C:\vector\tools\PRQA\PRQA-Framework-2.2.0\components\qac-9.3.1\doc-en_US\messages\3218.html		Rule-8.9	M3CM-3
++  WARNING ++	waiting_list.c	C:\Users\vaprti\vector\github\PointOfSales_v2\CurrentRelease\order_entry\src\waiting_list.c	55	38	37	1	3673	3673	 The object addressed by the pointer parameter 'Name' is not modified and so the pointer could be of type 'pointer to const'.	C:\vector\tools\PRQA\PRQA-Framework-2.2.0\components\qac-9.3.1\doc-en_US\messages\3673.html		Rule-8.13	M3CM-3
++  WARNING ++	waiting_list.c	C:\Users\vaprti\vector\github\PointOfSales_v2\CurrentRelease\order_entry\src\waiting_list.c	57	0	4294967295	1	5209	5209	 Use of basic type 'int'.	C:\Vector\tools\PRQA\doc-en_US\messages\5209.html		Dir-4.6	M3CM-3
++  WARNING ++	waiting_list.c	C:\Users\vaprti\vector\github\PointOfSales_v2\CurrentRelease\order_entry\src\waiting_list.c	60	22	21	1	1842	1842	 The right-hand operand is constant, 'essentially signed' (signed char) and non-negative but will be implicitly converted to an unsigned type (unsigned int) in this relational operation.	C:\vector\tools\PRQA\PRQA-Framework-2.2.0\components\qac-9.3.1\doc-en_US\messages\1842.html		Rule-10.4	M3CM-2
++  WARNING ++	waiting_list.c	C:\Users\vaprti\vector\github\PointOfSales_v2\CurrentRelease\order_entry\src\waiting_list.c	67	14	13	1	4518	4518	 An expression of 'essentially character' type (char) is being used as the right-hand operand of this logical operator (&&).	C:\vector\tools\PRQA\PRQA-Framework-2.2.0\components\qac-9.3.1\doc-en_US\messages\4518.html		Rule-10.1	M3CM-2
++  WARNING ++	waiting_list.c	C:\Users\vaprti\vector\github\PointOfSales_v2\CurrentRelease\order_entry\src\waiting_list.c	70	35	34	1	3440	3440	 Using the value resulting from a ++ or -- operation.	C:\vector\tools\PRQA\PRQA-Framework-2.2.0\components\qac-9.3.1\doc-en_US\messages\3440.html		Rule-13.3	M3CM-3
++  WARNING ++	waiting_list.c	C:\Users\vaprti\vector\github\PointOfSales_v2\CurrentRelease\order_entry\src\waiting_list.c	71	5	4	1	1338	1338	 The parameter 'Name' is being modified.	C:\vector\tools\PRQA\PRQA-Framework-2.2.0\components\qac-9.3.1\doc-en_US\messages\1338.html		Rule-17.8	M3CM-3
++  WARNING ++	waiting_list.c	C:\Users\vaprti\vector\github\PointOfSales_v2\CurrentRelease\order_entry\src\waiting_list.c	74	30	29	1	3440	3440	 Using the value resulting from a ++ or -- operation.	C:\vector\tools\PRQA\PRQA-Framework-2.2.0\components\qac-9.3.1\doc-en_US\messages\3440.html		Rule-13.3	M3CM-3
++  WARNING ++	waiting_list.c	C:\Users\vaprti\vector\github\PointOfSales_v2\CurrentRelease\order_entry\src\waiting_list.c	74	37	36	1	1292	1292	 An integer constant of 'essentially signed' type is being converted to type char on assignment.	C:\vector\tools\PRQA\PRQA-Framework-2.2.0\components\qac-9.3.1\doc-en_US\messages\1292.html		Rule-10.3	M3CM-2
++  WARNING ++	waiting_list.c	C:\Users\vaprti\vector\github\PointOfSales_v2\CurrentRelease\order_entry\src\waiting_list.c	93	23	22	1	1842	1842	 The right-hand operand is constant, 'essentially signed' (signed char) and non-negative but will be implicitly converted to an unsigned type (unsigned int) in this relational operation.	C:\vector\tools\PRQA\PRQA-Framework-2.2.0\components\qac-9.3.1\doc-en_US\messages\1842.html		Rule-10.4	M3CM-2
++  WARNING ++	waiting_list.c	C:\Users\vaprti\vector\github\PointOfSales_v2\CurrentRelease\order_entry\src\waiting_list.c	100	38	37	1	3440	3440	 Using the value resulting from a ++ or -- operation.	C:\vector\tools\PRQA\PRQA-Framework-2.2.0\components\qac-9.3.1\doc-en_US\messages\3440.html		Rule-13.3	M3CM-3
++  WARNING ++	linked_list.h	C:\Users\vaprti\vector\github\PointOfSales_v2\CurrentRelease\utils\inc\linked_list.h	10	2	1	1	603	0603	 [U] The macro identifier '___LINKED_LIST' is reserved.	C:\vector\tools\PRQA\PRQA-Framework-2.2.0\components\qac-9.3.1\doc-en_US\messages\0603.html		Rule-1.3,Rule-21.1	M3CM-2,M3CM-2
++  WARNING ++	linked_list.c	C:\Users\vaprti\vector\github\PointOfSales_v2\CurrentRelease\utils\src\linked_list.c	32	10	9	0	1599	1599	 Included from here.			CMN-0.5	CMN-0
++  WARNING ++	linked_list.h	C:\Users\vaprti\vector\github\PointOfSales_v2\CurrentRelease\utils\inc\linked_list.h	10	9	8	1	602	0602	 [U] The identifier '___LINKED_LIST' is reserved for use by the library.	C:\vector\tools\PRQA\PRQA-Framework-2.2.0\components\qac-9.3.1\doc-en_US\messages\0602.html		Rule-1.3,Rule-21.2	M3CM-2,M3CM-2
++  WARNING ++	linked_list.c	C:\Users\vaprti\vector\github\PointOfSales_v2\CurrentRelease\utils\src\linked_list.c	32	10	9	0	1599	1599	 Included from here.			CMN-0.5	CMN-0
++  WARNING ++	linked_list.h	C:\Users\vaprti\vector\github\PointOfSales_v2\CurrentRelease\utils\inc\linked_list.h	21	0	4294967295	1	5209	5209	 Use of basic type 'int'.	C:\Vector\tools\PRQA\doc-en_US\messages\5209.html		Dir-4.6	M3CM-3
++  WARNING ++	linked_list.h	C:\Users\vaprti\vector\github\PointOfSales_v2\CurrentRelease\utils\inc\linked_list.h	26	0	4294967295	1	5209	5209	 Use of basic type 'int'.	C:\Vector\tools\PRQA\doc-en_US\messages\5209.html		Dir-4.6	M3CM-3
++  WARNING ++	linked_list.h	C:\Users\vaprti\vector\github\PointOfSales_v2\CurrentRelease\utils\inc\linked_list.h	27	0	4294967295	1	5209	5209	 Use of basic type 'int'.	C:\Vector\tools\PRQA\doc-en_US\messages\5209.html		Dir-4.6	M3CM-3
++  WARNING ++	linked_list.c	C:\Users\vaprti\vector\github\PointOfSales_v2\CurrentRelease\utils\src\linked_list.c	26	1	0	1	857	0857	 [L] Number of macro definitions exceeds 1024 - program does not conform strictly to ISO:C90.	C:\vector\tools\PRQA\PRQA-Framework-2.2.0\components\qac-9.3.1\doc-en_US\messages\0857.html		Dir-1.1	M3CM-2
++  WARNING ++	linked_list.c	C:\Users\vaprti\vector\github\PointOfSales_v2\CurrentRelease\utils\src\linked_list.c	52	0	4294967295	1	5209	5209	 Use of basic type 'int'.	C:\Vector\tools\PRQA\doc-en_US\messages\5209.html		Dir-4.6	M3CM-3
++  WARNING ++	linked_list.c	C:\Users\vaprti\vector\github\PointOfSales_v2\CurrentRelease\utils\src\linked_list.c	73	5	4	1	3200	3200	 'RemoveDataItem' returns a value which is not being used.	C:\vector\tools\PRQA\PRQA-Framework-2.2.0\components\qac-9.3.1\doc-en_US\messages\3200.html		Rule-17.7	M3CM-2
++  WARNING ++	linked_list.c	C:\Users\vaprti\vector\github\PointOfSales_v2\CurrentRelease\utils\src\linked_list.c	92	30	29	1	3226	3226	 The result of an assignment is being used in an arithmetic operation or another assigning operation.	C:\vector\tools\PRQA\PRQA-Framework-2.2.0\components\qac-9.3.1\doc-en_US\messages\3226.html		Rule-13.4	M3CM-3
++  WARNING ++	linked_list.c	C:\Users\vaprti\vector\github\PointOfSales_v2\CurrentRelease\utils\src\linked_list.c	125	22	21	1	2889	2889	 This function has more than one 'return' path.	C:\vector\tools\PRQA\PRQA-Framework-2.2.0\components\qac-9.3.1\doc-en_US\messages\2889.html		Rule-15.5	M3CM-3
++  WARNING ++	linked_list.c	C:\Users\vaprti\vector\github\PointOfSales_v2\CurrentRelease\utils\src\linked_list.c	147	10	9	0	1572	1572	 Return statement here.			CMN-0.5	CMN-0
++  WARNING ++	linked_list.c	C:\Users\vaprti\vector\github\PointOfSales_v2\CurrentRelease\utils\src\linked_list.c	137	14	13	0	1572	1572	 Return statement here.			CMN-0.5	CMN-0
++  WARNING ++	linked_list.c	C:\Users\vaprti\vector\github\PointOfSales_v2\CurrentRelease\utils\src\linked_list.c	125	54	53	1	3673	3673	 The object addressed by the pointer parameter 'Data' is not modified and so the pointer could be of type 'pointer to const'.	C:\vector\tools\PRQA\PRQA-Framework-2.2.0\components\qac-9.3.1\doc-en_US\messages\3673.html		Rule-8.13	M3CM-3
++  WARNING ++	linked_list.c	C:\Users\vaprti\vector\github\PointOfSales_v2\CurrentRelease\utils\src\linked_list.c	162	0	4294967295	1	5209	5209	 Use of basic type 'int'.	C:\Vector\tools\PRQA\doc-en_US\messages\5209.html		Dir-4.6	M3CM-3
++  WARNING ++	linked_list.c	C:\Users\vaprti\vector\github\PointOfSales_v2\CurrentRelease\utils\src\linked_list.c	162	26	25	1	3219	3219	 Static function 'getData()' is not used within this translation unit.	C:\vector\tools\PRQA\PRQA-Framework-2.2.0\components\qac-9.3.1\doc-en_US\messages\3219.html		Rule-2.1	M3CM-2
